,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name
105,106,US-2016-156867,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
106,107,CA-2018-119004,1900-01-21T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive
107,108,CA-2018-119004,1900-01-21T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case
108,109,CA-2018-119004,1900-01-21T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder
109,110,CA-2016-129476,1900-01-13T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard
110,111,CA-2018-146780,1900-01-23T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp
111,112,CA-2017-128867,2017-03-10T10:00:00Z,2017-10-10T10:00:00Z,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
112,113,CA-2017-128867,2017-03-10T10:00:00Z,2017-10-10T10:00:00Z,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders"
113,114,CA-2015-115259,1900-01-23T16:54:00Z,1900-01-25T16:54:00Z,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes"
114,115,CA-2015-115259,1900-01-23T16:54:00Z,1900-01-25T16:54:00Z,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"
115,116,CA-2015-115259,1900-01-23T16:54:00Z,1900-01-25T16:54:00Z,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921
116,117,CA-2015-115259,1900-01-23T16:54:00Z,1900-01-25T16:54:00Z,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White"
117,118,CA-2016-110457,2016-02-02T10:00:00Z,2016-06-02T10:00:00Z,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables
118,119,US-2016-136476,2016-05-03T10:00:00Z,2016-10-03T10:00:00Z,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine
119,120,CA-2017-103730,2017-12-05T10:00:00Z,1900-01-13T16:54:00Z,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque
120,121,CA-2017-103730,2017-12-05T10:00:00Z,1900-01-13T16:54:00Z,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
121,122,CA-2017-103730,2017-12-05T10:00:00Z,1900-01-13T16:54:00Z,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black"
122,123,CA-2017-103730,2017-12-05T10:00:00Z,1900-01-13T16:54:00Z,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes
123,124,CA-2017-103730,2017-12-05T10:00:00Z,1900-01-13T16:54:00Z,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7
124,125,US-2015-152030,1900-01-24T16:54:00Z,1900-01-26T16:54:00Z,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair
125,126,US-2015-134614,1900-01-18T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables
126,127,US-2018-107272,2018-05-10T10:00:00Z,2018-12-10T10:00:00Z,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels"
127,128,US-2018-107272,2018-05-10T10:00:00Z,2018-12-10T10:00:00Z,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black"
128,129,US-2017-125969,2017-06-10T10:00:00Z,2017-10-10T10:00:00Z,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black"
129,130,US-2017-125969,2017-06-10T10:00:00Z,2017-10-10T10:00:00Z,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets
130,131,US-2018-164147,2018-02-01T10:00:00Z,2018-05-01T10:00:00Z,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5
131,132,US-2018-164147,2018-02-01T10:00:00Z,2018-05-01T10:00:00Z,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916
132,133,US-2018-164147,2018-02-01T10:00:00Z,2018-05-01T10:00:00Z,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples
133,134,CA-2017-145583,1900-01-11T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195
134,135,CA-2017-145583,1900-01-11T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880
135,136,CA-2017-145583,1900-01-11T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box"
136,137,CA-2017-145583,1900-01-11T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps
137,138,CA-2017-145583,1900-01-11T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips
138,139,CA-2017-145583,1900-01-11T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors
139,140,CA-2017-145583,1900-01-11T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs
140,141,CA-2017-110366,2017-05-08T10:00:00Z,2017-07-08T10:00:00Z,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
141,142,CA-2018-106180,1900-01-16T16:54:00Z,1900-01-21T16:54:00Z,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343
142,143,CA-2018-106180,1900-01-16T16:54:00Z,1900-01-21T16:54:00Z,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes
143,144,CA-2018-106180,1900-01-16T16:54:00Z,1900-01-21T16:54:00Z,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911
144,145,CA-2018-155376,1900-01-20T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators
145,146,CA-2016-110744,2016-07-08T10:00:00Z,2016-12-08T10:00:00Z,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving
146,147,CA-2015-110072,1900-01-20T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock"
147,148,CA-2017-114489,2017-05-11T10:00:00Z,2017-09-11T10:00:00Z,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C
148,149,CA-2017-114489,2017-05-11T10:00:00Z,2017-09-11T10:00:00Z,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger
149,150,CA-2017-114489,2017-05-11T10:00:00Z,2017-09-11T10:00:00Z,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
150,151,CA-2017-114489,2017-05-11T10:00:00Z,2017-09-11T10:00:00Z,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers
151,152,CA-2017-158834,1900-01-11T16:54:00Z,1900-01-14T16:54:00Z,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection
152,153,CA-2017-158834,1900-01-11T16:54:00Z,1900-01-14T16:54:00Z,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset
153,154,CA-2016-124919,1900-01-29T16:54:00Z,2016-02-05T10:00:00Z,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes
154,155,CA-2016-124919,1900-01-29T16:54:00Z,2016-02-05T10:00:00Z,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883
155,156,CA-2016-124919,1900-01-29T16:54:00Z,2016-02-05T10:00:00Z,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black"
156,157,CA-2016-118948,1900-01-26T16:54:00Z,2016-03-05T10:00:00Z,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311
157,158,CA-2015-104269,2015-01-02T10:00:00Z,2015-06-02T10:00:00Z,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair
158,159,CA-2017-114104,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519
159,160,CA-2017-114104,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone
160,161,CA-2017-162733,2017-11-04T10:00:00Z,2017-12-04T10:00:00Z,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920
161,162,CA-2016-119697,1900-01-26T16:54:00Z,1900-01-29T16:54:00Z,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad
162,163,CA-2017-154508,1900-01-14T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope
163,164,CA-2017-113817,2017-07-10T10:00:00Z,2017-11-10T10:00:00Z,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders
164,165,CA-2015-139892,2015-08-08T10:00:00Z,2015-12-08T10:00:00Z,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters
165,166,CA-2015-139892,2015-08-08T10:00:00Z,2015-12-08T10:00:00Z,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer
166,167,CA-2015-139892,2015-08-08T10:00:00Z,2015-12-08T10:00:00Z,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.
167,168,CA-2015-139892,2015-08-08T10:00:00Z,2015-12-08T10:00:00Z,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair
168,169,CA-2015-139892,2015-08-08T10:00:00Z,2015-12-08T10:00:00Z,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters
169,170,CA-2015-139892,2015-08-08T10:00:00Z,2015-12-08T10:00:00Z,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center
170,171,CA-2015-139892,2015-08-08T10:00:00Z,2015-12-08T10:00:00Z,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker
171,172,CA-2015-118962,2015-05-07T10:00:00Z,2015-09-07T10:00:00Z,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”"
172,173,CA-2015-118962,2015-05-07T10:00:00Z,2015-09-07T10:00:00Z,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913
173,174,CA-2015-118962,2015-05-07T10:00:00Z,2015-09-07T10:00:00Z,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray"
174,175,US-2015-100853,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center
175,176,US-2015-100853,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51
176,177,US-2018-152366,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"
177,178,US-2016-101511,1900-01-19T16:54:00Z,1900-01-21T16:54:00Z,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton"
178,179,US-2016-101511,1900-01-19T16:54:00Z,1900-01-21T16:54:00Z,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener
179,180,CA-2016-137225,1900-01-13T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count"
180,181,CA-2015-166191,2015-05-11T10:00:00Z,2015-09-11T10:00:00Z,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black"
181,182,CA-2015-166191,2015-05-11T10:00:00Z,2015-09-11T10:00:00Z,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB
182,183,CA-2015-158274,1900-01-17T16:54:00Z,1900-01-22T16:54:00Z,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W
183,184,CA-2015-158274,1900-01-17T16:54:00Z,1900-01-22T16:54:00Z,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile)
184,185,CA-2015-158274,1900-01-17T16:54:00Z,1900-01-22T16:54:00Z,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard
185,186,CA-2017-105018,1900-01-26T16:54:00Z,2017-02-11T10:00:00Z,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets
186,187,CA-2015-123260,1900-01-24T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
187,188,CA-2017-157000,1900-01-14T16:54:00Z,1900-01-20T16:54:00Z,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray"
188,189,CA-2017-157000,1900-01-14T16:54:00Z,1900-01-20T16:54:00Z,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes
189,190,CA-2016-102281,2016-12-09T10:00:00Z,1900-01-12T16:54:00Z,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors"
190,191,CA-2016-102281,2016-12-09T10:00:00Z,1900-01-12T16:54:00Z,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink
