Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City
187,CA-2015-123260,1900-01-24T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles
188,CA-2017-157000,1900-01-14T16:54:00Z,1900-01-20T16:54:00Z,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie
189,CA-2017-157000,1900-01-14T16:54:00Z,1900-01-20T16:54:00Z,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie
190,CA-2016-102281,2016-12-09T10:00:00Z,1900-01-12T16:54:00Z,First Class,MP-17470,Mark Packer,Home Office,United States,New York City
191,CA-2016-102281,2016-12-09T10:00:00Z,1900-01-12T16:54:00Z,First Class,MP-17470,Mark Packer,Home Office,United States,New York City
192,CA-2016-102281,2016-12-09T10:00:00Z,1900-01-12T16:54:00Z,First Class,MP-17470,Mark Packer,Home Office,United States,New York City
193,CA-2016-102281,2016-12-09T10:00:00Z,1900-01-12T16:54:00Z,First Class,MP-17470,Mark Packer,Home Office,United States,New York City
194,CA-2016-102281,2016-12-09T10:00:00Z,1900-01-12T16:54:00Z,First Class,MP-17470,Mark Packer,Home Office,United States,New York City
195,CA-2016-131457,1900-01-29T16:54:00Z,2016-06-10T10:00:00Z,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands
196,CA-2015-140004,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton
197,CA-2015-140004,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton
198,CA-2018-107720,2018-06-10T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield
199,US-2018-124303,2018-06-06T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia
200,US-2018-124303,2018-06-06T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia
201,CA-2018-105074,1900-01-22T16:54:00Z,1900-01-27T16:54:00Z,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron
202,CA-2015-133690,2015-03-07T10:00:00Z,2015-05-07T10:00:00Z,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver
203,CA-2015-133690,2015-03-07T10:00:00Z,2015-05-07T10:00:00Z,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver
204,US-2018-116701,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas
205,CA-2018-126382,2018-03-05T10:00:00Z,2018-07-05T10:00:00Z,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin
206,CA-2018-108329,2018-09-11T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier
207,CA-2018-135860,2018-01-11T10:00:00Z,2018-07-11T10:00:00Z,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw
208,CA-2018-135860,2018-01-11T10:00:00Z,2018-07-11T10:00:00Z,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw
209,CA-2018-135860,2018-01-11T10:00:00Z,2018-07-11T10:00:00Z,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw
210,CA-2018-135860,2018-01-11T10:00:00Z,2018-07-11T10:00:00Z,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw
211,CA-2018-135860,2018-01-11T10:00:00Z,2018-07-11T10:00:00Z,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw
212,CA-2016-101007,2016-09-01T10:00:00Z,1900-01-11T16:54:00Z,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas
213,CA-2016-146262,2016-01-31T10:00:00Z,2016-08-31T10:00:00Z,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina
214,CA-2016-146262,2016-01-31T10:00:00Z,2016-08-31T10:00:00Z,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina
215,CA-2016-146262,2016-01-31T10:00:00Z,2016-08-31T10:00:00Z,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina
216,CA-2016-146262,2016-01-31T10:00:00Z,2016-08-31T10:00:00Z,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina
217,CA-2016-146262,2016-01-31T10:00:00Z,2016-08-31T10:00:00Z,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina
218,CA-2017-130162,1900-01-26T16:54:00Z,2017-01-10T10:00:00Z,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles
219,CA-2017-130162,1900-01-26T16:54:00Z,2017-01-10T10:00:00Z,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles
220,CA-2016-169397,1900-01-22T16:54:00Z,1900-01-25T16:54:00Z,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin
221,CA-2016-169397,1900-01-22T16:54:00Z,1900-01-25T16:54:00Z,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin
222,CA-2016-169397,1900-01-22T16:54:00Z,1900-01-25T16:54:00Z,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin
223,CA-2016-169397,1900-01-22T16:54:00Z,1900-01-25T16:54:00Z,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin
224,CA-2016-169397,1900-01-22T16:54:00Z,1900-01-25T16:54:00Z,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin
225,CA-2016-169397,1900-01-22T16:54:00Z,1900-01-25T16:54:00Z,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin
226,CA-2016-163055,2016-09-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit
227,CA-2016-163055,2016-09-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit
228,CA-2016-163055,2016-09-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit
229,US-2016-145436,1900-01-26T16:54:00Z,2016-04-02T10:00:00Z,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia
230,US-2016-145436,1900-01-26T16:54:00Z,2016-04-02T10:00:00Z,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia
231,US-2015-156216,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte
232,US-2018-100930,2018-07-03T10:00:00Z,2018-12-03T10:00:00Z,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa
233,US-2018-100930,2018-07-03T10:00:00Z,2018-12-03T10:00:00Z,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa
234,US-2018-100930,2018-07-03T10:00:00Z,2018-12-03T10:00:00Z,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa
235,US-2018-100930,2018-07-03T10:00:00Z,2018-12-03T10:00:00Z,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa
236,US-2018-100930,2018-07-03T10:00:00Z,2018-12-03T10:00:00Z,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa
237,CA-2018-160514,2018-12-10T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara
238,CA-2017-157749,2017-04-05T10:00:00Z,2017-09-05T10:00:00Z,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago
239,CA-2017-157749,2017-04-05T10:00:00Z,2017-09-05T10:00:00Z,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago
240,CA-2017-157749,2017-04-05T10:00:00Z,2017-09-05T10:00:00Z,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago
241,CA-2017-157749,2017-04-05T10:00:00Z,2017-09-05T10:00:00Z,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago
242,CA-2017-157749,2017-04-05T10:00:00Z,2017-09-05T10:00:00Z,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago
243,CA-2017-157749,2017-04-05T10:00:00Z,2017-09-05T10:00:00Z,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago
244,CA-2017-157749,2017-04-05T10:00:00Z,2017-09-05T10:00:00Z,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago
245,CA-2015-131926,2015-01-05T10:00:00Z,2015-06-05T10:00:00Z,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville
246,CA-2015-131926,2015-01-05T10:00:00Z,2015-06-05T10:00:00Z,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville
247,CA-2015-131926,2015-01-05T10:00:00Z,2015-06-05T10:00:00Z,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville
248,CA-2015-131926,2015-01-05T10:00:00Z,2015-06-05T10:00:00Z,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville
249,CA-2015-131926,2015-01-05T10:00:00Z,2015-06-05T10:00:00Z,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville
250,CA-2017-154739,2017-10-11T10:00:00Z,1900-01-13T16:54:00Z,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco
251,CA-2017-145625,2017-11-08T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego
252,CA-2017-145625,2017-11-08T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego
253,CA-2017-146941,2017-10-11T10:00:00Z,1900-01-11T16:54:00Z,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City
254,CA-2017-146941,2017-10-11T10:00:00Z,1900-01-11T16:54:00Z,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City
255,US-2016-159982,1900-01-26T16:54:00Z,2016-04-11T10:00:00Z,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago
256,US-2016-159982,1900-01-26T16:54:00Z,2016-04-11T10:00:00Z,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago
257,US-2016-159982,1900-01-26T16:54:00Z,2016-04-11T10:00:00Z,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago
258,US-2016-159982,1900-01-26T16:54:00Z,2016-04-11T10:00:00Z,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago
259,CA-2018-163139,2018-01-11T10:00:00Z,2018-03-11T10:00:00Z,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City
260,CA-2018-163139,2018-01-11T10:00:00Z,2018-03-11T10:00:00Z,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City
261,CA-2018-163139,2018-01-11T10:00:00Z,2018-03-11T10:00:00Z,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City
262,US-2018-155299,2018-08-05T10:00:00Z,2018-12-05T10:00:00Z,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena
263,US-2015-106992,1900-01-17T16:54:00Z,1900-01-19T16:54:00Z,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston
264,US-2015-106992,1900-01-17T16:54:00Z,1900-01-19T16:54:00Z,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston
265,CA-2017-125318,2017-06-05T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago
266,CA-2016-155040,2016-10-10T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Brentwood
267,CA-2018-136826,1900-01-14T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill
268,CA-2017-111010,1900-01-20T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown
269,US-2018-145366,2018-09-11T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati
270,US-2018-145366,2018-09-11T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati
271,CA-2018-163979,1900-01-26T16:54:00Z,2019-01-31T10:00:00Z,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco
272,CA-2016-155334,1900-01-28T16:54:00Z,1900-01-29T16:54:00Z,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco
273,CA-2016-155334,1900-01-28T16:54:00Z,1900-01-29T16:54:00Z,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco
274,CA-2016-155334,1900-01-28T16:54:00Z,1900-01-29T16:54:00Z,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco
275,CA-2018-118136,1900-01-14T16:54:00Z,1900-01-15T16:54:00Z,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood
276,CA-2018-118136,1900-01-14T16:54:00Z,1900-01-15T16:54:00Z,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood
277,CA-2018-132976,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia
278,CA-2018-132976,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia
279,CA-2018-132976,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia
280,CA-2018-132976,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia
281,US-2016-161991,1900-01-24T16:54:00Z,1900-01-26T16:54:00Z,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston
282,US-2016-161991,1900-01-24T16:54:00Z,1900-01-26T16:54:00Z,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston
283,CA-2016-130890,2016-02-10T10:00:00Z,2016-06-10T10:00:00Z,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles
284,CA-2016-130883,1900-01-24T16:54:00Z,2016-02-09T10:00:00Z,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland
285,CA-2016-130883,1900-01-24T16:54:00Z,2016-02-09T10:00:00Z,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland
286,CA-2016-130883,1900-01-24T16:54:00Z,2016-02-09T10:00:00Z,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland
287,CA-2017-112697,1900-01-16T16:54:00Z,1900-01-18T16:54:00Z,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac
288,CA-2017-112697,1900-01-16T16:54:00Z,1900-01-18T16:54:00Z,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac
289,CA-2017-112697,1900-01-16T16:54:00Z,1900-01-18T16:54:00Z,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac
290,CA-2017-110772,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus
291,CA-2017-110772,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus
292,CA-2017-110772,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus
293,CA-2017-110772,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus
294,CA-2015-111451,1900-01-24T16:54:00Z,1900-01-26T16:54:00Z,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs
295,CA-2015-111451,1900-01-24T16:54:00Z,1900-01-26T16:54:00Z,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs
296,CA-2015-111451,1900-01-24T16:54:00Z,1900-01-26T16:54:00Z,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs
297,CA-2015-111451,1900-01-24T16:54:00Z,1900-01-26T16:54:00Z,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs
298,CA-2015-111451,1900-01-24T16:54:00Z,1900-01-26T16:54:00Z,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs
299,CA-2017-142545,1900-01-26T16:54:00Z,2017-03-10T10:00:00Z,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville
300,CA-2017-142545,1900-01-26T16:54:00Z,2017-03-10T10:00:00Z,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville
301,CA-2017-142545,1900-01-26T16:54:00Z,2017-03-10T10:00:00Z,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville
302,CA-2017-142545,1900-01-26T16:54:00Z,2017-03-10T10:00:00Z,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville
303,CA-2017-142545,1900-01-26T16:54:00Z,2017-03-10T10:00:00Z,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville
304,US-2018-152380,1900-01-17T16:54:00Z,1900-01-21T16:54:00Z,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago
305,CA-2016-144253,2016-04-04T10:00:00Z,2016-09-04T10:00:00Z,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City
306,CA-2015-130960,1900-01-28T16:54:00Z,2016-03-31T10:00:00Z,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor
307,CA-2015-111003,2015-01-05T10:00:00Z,2015-06-05T10:00:00Z,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood
308,CA-2015-111003,2015-01-05T10:00:00Z,2015-06-05T10:00:00Z,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood
309,CA-2018-126774,1900-01-13T16:54:00Z,1900-01-15T16:54:00Z,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Arlington
310,CA-2017-142902,2017-12-08T10:00:00Z,1900-01-12T16:54:00Z,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada
311,CA-2017-142902,2017-12-08T10:00:00Z,1900-01-12T16:54:00Z,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada
312,CA-2017-142902,2017-12-08T10:00:00Z,1900-01-12T16:54:00Z,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada
313,CA-2017-142902,2017-12-08T10:00:00Z,1900-01-12T16:54:00Z,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada
314,CA-2015-120887,1900-01-25T16:54:00Z,2015-03-09T10:00:00Z,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack
315,CA-2015-167850,2015-09-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg
316,CA-2015-167850,2015-09-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg
317,CA-2015-164259,1900-01-26T16:54:00Z,1900-01-28T16:54:00Z,First Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia
318,CA-2015-164973,2015-04-10T10:00:00Z,2015-09-10T10:00:00Z,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City
319,CA-2015-164973,2015-04-10T10:00:00Z,2015-09-10T10:00:00Z,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City
320,CA-2015-164973,2015-04-10T10:00:00Z,2015-09-10T10:00:00Z,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City
321,CA-2015-164973,2015-04-10T10:00:00Z,2015-09-10T10:00:00Z,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City
322,CA-2015-164973,2015-04-10T10:00:00Z,2015-09-10T10:00:00Z,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City
323,CA-2015-156601,1900-01-17T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Long Beach
324,CA-2017-162138,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia
325,CA-2017-162138,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia
326,CA-2018-153339,2018-03-10T10:00:00Z,2018-05-10T10:00:00Z,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro
327,US-2017-141544,1900-01-28T16:54:00Z,2017-01-08T10:00:00Z,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia
328,US-2017-141544,1900-01-28T16:54:00Z,2017-01-08T10:00:00Z,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia
329,US-2017-141544,1900-01-28T16:54:00Z,2017-01-08T10:00:00Z,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia
330,US-2017-141544,1900-01-28T16:54:00Z,2017-01-08T10:00:00Z,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia
331,US-2017-141544,1900-01-28T16:54:00Z,2017-01-08T10:00:00Z,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia
332,US-2017-150147,1900-01-23T16:54:00Z,1900-01-27T16:54:00Z,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia
333,US-2017-150147,1900-01-23T16:54:00Z,1900-01-27T16:54:00Z,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia
334,US-2017-150147,1900-01-23T16:54:00Z,1900-01-27T16:54:00Z,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia
335,CA-2016-137946,2016-01-08T10:00:00Z,2016-04-08T10:00:00Z,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles
336,CA-2016-137946,2016-01-08T10:00:00Z,2016-04-08T10:00:00Z,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles
337,CA-2016-137946,2016-01-08T10:00:00Z,2016-04-08T10:00:00Z,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles
338,CA-2015-129924,2015-12-06T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco
339,CA-2015-129924,2015-12-06T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco
340,CA-2016-128167,1900-01-20T16:54:00Z,1900-01-24T16:54:00Z,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Layton
341,CA-2015-122336,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia
